id,name,slug,parent_id,type,created_at
n33e4567-e89b-12d3-a456-426614174026,Mokolo,mokolo,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
o33e4567-e89b-12d3-a456-426614174027,Mvog-Betsi,mvog-betsi,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
p33e4567-e89b-12d3-a456-426614174028,Nkomo,nkomo,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
q33e4567-e89b-12d3-a456-426614174029,Ahala,ahala,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
r33e4567-e89b-12d3-a456-426614174030,Messassi,messassi,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
s33e4567-e89b-12d3-a456-426614174031,Nkol-Afeme,nkol-afeme,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
t33e4567-e89b-12d3-a456-426614174032,Olembe,olembe,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
u33e4567-e89b-12d3-a456-426614174033,Ngousso,ngousso,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
v33e4567-e89b-12d3-a456-426614174034,Mbankolo,mbankolo,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
w33e4567-e89b-12d3-a456-426614174035,Nkol-Bisson,nkol-bisson,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
x33e4567-e89b-12d3-a456-426614174036,Efoulan,efoulan,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
y33e4567-e89b-12d3-a456-426614174037,Elig-Essono,elig-essono,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
z33e4567-e89b-12d3-a456-426614174038,Elig-Edzoa,elig-edzoa,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
aa3e4567-e89b-12d3-a456-426614174039,Mvog-Atangana-Mballa,mvog-atangana-mballa,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
ab3e4567-e89b-12d3-a456-426614174040,Nkol-Nzie,nkol-nzie,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
ac3e4567-e89b-12d3-a456-426614174041,Tongolo,tongolo,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
ad3e4567-e89b-12d3-a456-426614174042,Ntem-Assi,ntem-assi,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
ae3e4567-e89b-12d3-a456-426614174043,Olezoa,olezoa,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
af3e4567-e89b-12d3-a456-426614174044,Etoa-Meki,etoa-meki,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
ag3e4567-e89b-12d3-a456-426614174045,Nkolbong,nkolbong,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
ah3e4567-e89b-12d3-a456-426614174046,Messa,messa,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
ai3e4567-e89b-12d3-a456-426614174047,Nkolfoulou,nkolfoulou,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
aj3e4567-e89b-12d3-a456-426614174048,Biteng,biteng,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
ak3e4567-e89b-12d3-a456-426614174049,Kondengui,kondengui,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
al3e4567-e89b-12d3-a456-426614174050,Nkol-Odou,nkol-odou,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
am3e4567-e89b-12d3-a456-426614174051,Simbok,simbok,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
an3e4567-e89b-12d3-a456-426614174052,Nkolondom,nkolondom,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
ao3e4567-e89b-12d3-a456-426614174053,Mvog-Ebanda,mvog-ebanda,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00
ap3e4567-e89b-12d3-a456-426614174054,Nkol-Bikok,nkol-bikok,223e4567-e89b-12d3-a456-426614174001,quarter,2025-02-27 09:55:44.475205+00

# Quarters in Bamenda
043e4567-e89b-12d3-a456-42661417401f,Mile 4,mile-4,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
143e4567-e89b-12d3-a456-426614174020,Bambui,bambui,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
c33e4567-e89b-12d3-a456-42661417401b,Up Station,up-station,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
d33e4567-e89b-12d3-a456-42661417401c,Nkwen,nkwen,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
e33e4567-e89b-12d3-a456-42661417401d,Mankon,mankon,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
f33e4567-e89b-12d3-a456-42661417401e,Old Town,old-town,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
g33e4567-e89b-12d3-a456-42661417401f,Ntamulung,ntamulung,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
h33e4567-e89b-12d3-a456-426614174020,Azire,azire,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
i33e4567-e89b-12d3-a456-426614174021,Bayelle,bayelle,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
j33e4567-e89b-12d3-a456-426614174022,Musang,musang,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
k33e4567-e89b-12d3-a456-426614174023,Atuakom,atuakom,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
l33e4567-e89b-12d3-a456-426614174024,Small Mankon,small-mankon,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
m33e4567-e89b-12d3-a456-426614174025,Nitop,nitop,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
n33e4567-e89b-12d3-a456-426614174026,Below Foncha,below-foncha,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
o33e4567-e89b-12d3-a456-426614174027,New Layout,new-layout,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
p33e4567-e89b-12d3-a456-426614174028,Mile 3,mile-3,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
q33e4567-e89b-12d3-a456-426614174029,Mile 2,mile-2,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
r33e4567-e89b-12d3-a456-426614174030,Mile 5,mile-5,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
s33e4567-e89b-12d3-a456-426614174031,Mile 6,mile-6,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
t33e4567-e89b-12d3-a456-426614174032,Mile 7,mile-7,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
u33e4567-e89b-12d3-a456-426614174033,Mile 8,mile-8,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
v33e4567-e89b-12d3-a456-426614174034,Mile 90,mile-90,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
w33e4567-e89b-12d3-a456-426614174035,Bambili,bambili,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
x33e4567-e89b-12d3-a456-426614174036,Commercial Avenue,commercial-avenue,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
y33e4567-e89b-12d3-a456-426614174037,Food Market,food-market,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00
z33e4567-e89b-12d3-a456-426614174038,Hospital Roundabout,hospital-roundabout,323e4567-e89b-12d3-a456-426614174002,quarter,2025-02-27 09:55:44.475205+00

# Quarters in Baffoussam
243e4567-e89b-12d3-a456-426614174021,Tamdja,tamdja,423e4567-e89b-12d3-a456-426614174003,quarter,2025-02-27 09:55:44.475205+00
343e4567-e89b-12d3-a456-426614174022,Tougang,tougang,423e4567-e89b-12d3-a456-426614174003,quarter,2025-02-27 09:55:44.475205+00
443e4567-e89b-12d3-a456-426614174023,Kamkop,kamkop,423e4567-e89b-12d3-a456-426614174003,quarter,2025-02-27 09:55:44.475205+00
543e4567-e89b-12d3-a456-426614174024,Djeleng,djeleng,423e4567-e89b-12d3-a456-426614174003,quarter,2025-02-27 09:55:44.475205+00
643e4567-e89b-12d3-a456-426614174025,Banengo,banengo,423e4567-e89b-12d3-a456-426614174003,quarter,2025-02-27 09:55:44.475205+00
743e4567-e89b-12d3-a456-426614174026,Baleng,baleng,423e4567-e89b-12d3-a456-426614174003,quarter,2025-02-27 09:55:44.475205+00
843e4567-e89b-12d3-a456-426614174027,Kouogouo,kouogouo,423e4567-e89b-12d3-a456-426614174003,quarter,2025-02-27 09:55:44.475205+00
943e4567-e89b-12d3-a456-426614174028,Famla,famla,423e4567-e89b-12d3-a456-426614174003,quarter,2025-02-27 09:55:44.475205+00
a43e4567-e89b-12d3-a456-426614174029,Tocket,tocket,423e4567-e89b-12d3-a456-426614174003,quarter,2025-02-27 09:55:44.475205+00
b43e4567-e89b-12d3-a456-42661417402a,Ndiandam,ndiandam,423e4567-e89b-12d3-a456-426614174003,quarter,2025-02-27 09:55:44.475205+00
c43e4567-e89b-12d3-a456-42661417402b,Bamendzi,bamendzi,423e4567-e89b-12d3-a456-426614174003,quarter,2025-02-27 09:55:44.475205+00
d43e4567-e89b-12d3-a456-42661417402c,Kena,kena,423e4567-e89b-12d3-a456-426614174003,quarter,2025-02-27 09:55:44.475205+00
e43e4567-e89b-12d3-a456-42661417402d,Evêché,eveche,423e4567-e89b-12d3-a456-426614174003,quarter,2025-02-27 09:55:44.475205+00
f43e4567-e89b-12d3-a456-42661417402e,Quartier Haoussa,quartier-haoussa,423e4567-e89b-12d3-a456-426614174003,quarter,2025-02-27 09:55:44.475205+00
g43e4567-e89b-12d3-a456-42661417402f,Ngouache,ngouache,423e4567-e89b-12d3-a456-426614174003,quarter,2025-02-27 09:55:44.475205+00
h43e4567-e89b-12d3-a456-426614174030,Bafoussam III,bafoussam-iii,423e4567-e89b-12d3-a456-426614174003,quarter,2025-02-27 09:55:44.475205+00

# Quarters in Maroua
843e4567-e89b-12d3-a456-426614174027,Domayo,domayo,523e4567-e89b-12d3-a456-426614174004,quarter,2025-02-27 09:55:44.475205+00
943e4567-e89b-12d3-a456-426614174028,Pitoaré,pitoare,523e4567-e89b-12d3-a456-426614174004,quarter,2025-02-27 09:55:44.475205+00
a43e4567-e89b-12d3-a456-426614174029,Doualaré,doualare,523e4567-e89b-12d3-a456-426614174004,quarter,2025-02-27 09:55:44.475205+00
b43e4567-e89b-12d3-a456-42661417402a,Zokok,zokok,523e4567-e89b-12d3-a456-426614174004,quarter,2025-02-27 09:55:44.475205+00

# Quarters in Garoua
c43e4567-e89b-12d3-a456-42661417402b,Palar,palar,623e4567-e89b-12d3-a456-426614174005,quarter,2025-02-27 09:55:44.475205+00
d43e4567-e89b-12d3-a456-42661417402c,Pitoa,pitoa,623e4567-e89b-12d3-a456-426614174005,quarter,2025-02-27 09:55:44.475205+00
e43e4567-e89b-12d3-a456-42661417402d,Djamboutou,djamboutou,623e4567-e89b-12d3-a456-426614174005,quarter,2025-02-27 09:55:44.475205+00

# Quarters in Buea
053e4567-e89b-12d3-a456-42661417402f,Molyko,molyko,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
153e4567-e89b-12d3-a456-426614174030,Checkpoint,checkpoint,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
253e4567-e89b-12d3-a456-426614174031,Great Soppo,great-soppo,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
353e4567-e89b-12d3-a456-426614174032,Bokwaongo,bokwaongo,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
453e4567-e89b-12d3-a456-426614174033,Small Soppo,small-soppo,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
553e4567-e89b-12d3-a456-426614174034,Federal Quarter,federal-quarter,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
653e4567-e89b-12d3-a456-426614174035,Bonduma,bonduma,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
753e4567-e89b-12d3-a456-426614174036,Clerks Quarter,clerks-quarter,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
853e4567-e89b-12d3-a456-426614174037,Buea Town,buea-town,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
953e4567-e89b-12d3-a456-426614174038,GRA,gra,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
a53e4567-e89b-12d3-a456-426614174039,Mile 16,mile-16,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
b53e4567-e89b-12d3-a456-426614174040,Mile 17,mile-17,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
c53e4567-e89b-12d3-a456-426614174041,Muea,muea,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
d53e4567-e89b-12d3-a456-426614174042,Bomaka,bomaka,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
e53e4567-e89b-12d3-a456-426614174043,Bolifamba,bolifamba,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
f53e4567-e89b-12d3-a456-426614174044,Bova,bova,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
g53e4567-e89b-12d3-a456-426614174045,Likoko,likoko,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
h53e4567-e89b-12d3-a456-426614174046,Wonyamavio,wonyamavio,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
i53e4567-e89b-12d3-a456-426614174047,Lower Farms,lower-farms,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
j53e4567-e89b-12d3-a456-426614174048,Ndongo,ndongo,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
k53e4567-e89b-12d3-a456-426614174049,Bokova,bokova,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
l53e4567-e89b-12d3-a456-426614174050,Tole,tole,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
m53e4567-e89b-12d3-a456-426614174051,Lysoka,lysoka,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
n53e4567-e89b-12d3-a456-426614174052,Wonya Mavio,wonya-mavio,723e4567-e89b-12d3-a456-426614174006,quarter,2025-02-27 09:55:44.475205+00
